FL-RELEP,20.35,"A certain investor wants an 11% return on investment from any real estate investment.  A property priced at $360,000 has gross income of $60,000 and expenses of $22,000.  Approximately how much too high or too low is the price of this property for the investor to obtain her desired return exactly?","$1,000 overpriced","$8,000 underpriced","$15,000 overpriced","$16,000 underpriced",c,"Use the same formula V = I / R where V is the price and R is the rate of return.  Then plug in the numbers to solve for V. The NOI of this property is ($60,000  - $22,000), or $38,000.  The return is 11%.  Therefore, the value to get this return must be $38,000 / .11, or $345,455.  Since the price is $360,000, the price exceeds the amount needed for an 11% return by approximately $15,000 ( $360,000 - $345,455 = $14,545)"
FL-RELEP,20.36,"An office building investor sees a listing of an office building which is priced at $2 million.  He loves the property, but he knows he needs to make a return of at least 8% to satisfy his partners.  If the building is 25,000 SF, rents for $10/SF per year, has 5% vacancy, and annual expenses of $70,000, should he buy it?  What is his return?","No, since he will yield 2.00%","Yes, since he will yield 8.375%","Yes, since he will yield 8%","Yes, since he will yield 9.125%",b,"Use the same formula R = I / V where V is the $2 million price, and R is the cap rate or rate of return.  To identify income: (25,000 SF x $10/SF) = $250,000 gross income, minus 5% vacancy (.05 x $250,000), or $12,500, minus expenses of $70,000 = $167,500 net income. ($250,000 – 12,500 – 70,000)   Now divide net income of $167,500 by $2,000,000 to derive the return of  8.375%"
FL-RELEP,20.37,"Chad owns a small retail property that he inherited from his father.  There are no mortgages or interest expenses connected with the property.  Chad takes an annual cost recovery expense of $7,000. The property has a monthly gross income of $1,650 and monthly operating expenses of $600. Chad's taxable income from this property will be taxed at a rate of 30%.  What is the tax liability for the year?","$1,680 ","$5,940 ","$2,100 ","$7,000 ",a,"Annual gross operating income ($1,650 x 12 = $19,800) - annual operating expenses ($600 x 12 = $7,200) = annual net operating income ( $12,600); annual net operating income ($12,600) - cost recovery expense ($7,000) = taxable income ($5,600); taxable income ($5,600) x tax rate (30%) = tax liability ($1,680)"
FL-RELEP,20.38,"A property has a net income of $150,000, interest payments of $105,000, principal payments of $30,000, and annual cost recovery of $7,000.  The property's tax rate is 28%.  What is the property's annual tax on income?","$14,550 ","$40,040 ","$10,640 ","$2,240 ",c,"The basic formula for tax liability is: Taxable Income x Tax Rate =  Tax Liability. Taxable Income is Net Operating Income - Interest Expense - Cost Recovery Expense.  Therefore, the annual tax is  $150,000 (NOI) - $105,000 (Interest Expense) - $7,000 (Cost Recovery Expense)  x 28% =  $10,640.  Note that the principal payment is not deductible in calculating taxable income"
FL-RELEP,20.39,"An investor bought 4 oversized lots in order to subdivide.  He paid $70,000 for the lots.  After subdividing, the investor was able to sell each lot for $23,000.  Excluding commissions and closing costs, what per cent profit did the investor realize?",0%,45%,23.90%,31.40%,d,"The formula for profit % is (profit / initial investment).  The profit made was ($23,000 x 4) – 70,000 initial investment, or $22,000.  Dividing this by the amount invested derives a profit percent of 31.4%"
FL-RELEP,20.40,"A school district's tax rate is 10 mills.  The school district's required revenue from taxes is $10,000,000.  What is the tax base of the area?","$10,000,000 ","$100,000,000 ","$1,000,000,000 ","$100,000,000,000 ",c,"The mill rate = (tax requirement  / the tax base).  A mill is one one-thousandth of a dollar ($.001).  To solve for the tax base, reconfigure this formula to be: Base = Tax Requirement / Mill Rate.  Thus the Base = $10,000,000 / .010, or $1,000,000,000"
FL-RELEP,20.41,"A homeowner's residence has an assessed valuation of $140,000, and a market value of $170,000.  The homestead exemption is $25,000.  Tax rates for the property are 7 mills for schools; 3 mills for the city; 2 mills for the county; and 1 mill for the local community college.  What is the homeowner's tax bill?","$1,495 ","$1,820 ","$1,150 ","$2,210 ",a,"First, always use the assessed valuation, not the market value.  Subtract out the homestead exemption to derive taxable value, or $140,000 – 25,000 = $115,000.  As a shortcut to calculating the tax bill, simply add up all the mills, multiply them times .001 to convert mills to decimals, then multiply this number times the taxable value.  Thus (7 + 3 + 2 + 1) x .001 x $115,000 = $1,495"
FL-RELEP,20.42,"The village of Goodsprings has an annual budget requirement of $8,000,000 to be funded by property taxes.  Assessed valuations are $400,000,000, and exemptions total $25,000,000.  What must the tax rate be to finance the budget?",2.00%,2.13%,1.32%,21.33%,b,"The rate = budget / tax base.  Thus, $8,000,000 / ( 400,000,000 – 25,000,000) = 2.13%"
FL-RELEP,20.43,"A property has sold for $127,000.  The listing agreement calls for a commission of 7%.  The listing broker and selling broker agree to share the commission equally.  What will the listing agent receive if the agent is scheduled to get a 40% share from his broker?","$4,445 ","$3,556 ","$2,667 ","$1,778 ",d,"First calculate the total commission, then the co-brokerage splits, then the agent-broker split.  Thus: $127,000 x 7% = $8,890 total commission.  ($8,890 x 50%) = $4,445 total listing broker share.  ($4,445 x 40% = $1,778 agent's share"
FL-RELEP,20.44,"Kevin, who works for selling broker Paul, sells a house listed by listing broker Adams.  The house sells for $325,000.  The co-brokerage split between Paul and Adams is 50-50.  Kevin is on a 65% commission schedule with Paul.  If the total commission rate is 6.5%, what is Kevin's commission?","$6,866 ","$5,282 ","$10,563 ","$13,731 ",a,"Figure the total commission, then the co-brokerage splits, then the broker-agent splits.  Thus, ($325,000 x 6.5%) = $21,125.  ($21,125 x 50%) = $10,563.  ($10,563 x .65) = $6,866"
FL-RELEP,20.45,"A sale transaction closes on April 1, the ninety-first day of the tax year.  The day of closing belongs to the seller.  Real estate taxes for the year, not yet billed, are expected to be $3,150.  According to the 365-day method, what should appear on the closing statement?","A debit to the buyer and credit to the seller for $2,364.62 ",A debit to the buyer and credit to the seller for $785.34 ,A credit to the buyer and debit to the seller for $785.34 ,"A credit to the buyer and debit to the seller for $2,364.62",c,"The daily tax expense, first, is ($3,150 / 365) or $8.63.  Since the buyer will pay the taxes after closing, the seller must pay the buyer his or her portion of the tax bill at closing, which is the 91 days from the beginning of the year through closing.  Therefore, credit the buyer and debit the seller ($8.63 x 91), or $785.34"
FL-RELEP,20.46,"Alexis is buying Jack’s house. The closing date (day belongs to seller) of the sale transaction is September 1 (day 244 of the year). Her loan has a monthly payment of $577.84, with $525 going to interest in the first month. At closing, Alexis must pre-pay interest for the period of Sept. 2-Sept. 30.  Use the 365-day method for prorating.  What is her prepaid interest amount?",$507.50 ,$525.00 ,$543.10 ,$558.58 ,a,"If the buyer pays $525 interest for 30 days, the daily expense is ($525 / 30), or $17.50.  If there are 29 days of pre-paid expense, the buyer's charge is ($17.50 x 29), or $507.50"
FL-RELEP,20.47,"A sale transaction on rental property closes on December 16.  The landlord received the December rent of $1,380 on December 1.  Assuming the closing day is the buyer's, and that the 365-day method is used for prorating, which of the following entries would appear on the settlement statement?",Debit seller $667.74,"Credit seller $1,380.00",Debit buyer $712.26,Credit buyer $712.26,d,"For the monthly proration using the 365-day method, solve first for the daily rent amount: ($1,380 / 31), or $44.52.  Since the landlord received the rent and owes the buyer portions of the rent, the buyer will be credited.  The owed amount is for the 16th through the 31st, or 16 days, since the closing day belongs to the buyer.  Therefore, credit the buyer and debit the seller ($44.52 x 16),or $712.26"
FL-RELEP,20.48,"A home sells for $322,600 in Primm County.  Here, transfer taxes are set at $1.00 per $500 of the sale price.  Title insurance runs $450, and the attorney costs $550.  The agent’s commission is 7%, and the mortgage balance is $210,000.  Annual real estate taxes are estimated to be $4,000, half of which will have to be charged to the seller.   If the seller pays all of these expenses, what will she net at closing?","$86,873 ","$88,371 ","$81,372 ","$86,372 ",d,"First calculate the transfer tax: ($322,600 / 500) = 645.2 units of $500.  Round this up to 646, then multiply times $1.00 to get $646 transfer tax cost.  Next figure the commission @ ($322,600 x .07), or $22,582.  Next, the seller’s real estate tax proration charge will be $2,000.   Then, add up the expenses: ($646 transfer tax + 450 title + 550 attorney + 22,582 commission + 210,000 loan payoff + 2,000 tax proration) = $236,228.  Subtracting this from the sale price = $86,372"
FL-RELEP,20.49,"A farmer wants to net at least $5,000/acre on the sale of his 300-acre property.  If he allows for 10% commissions and closing costs, and to allow for negotiating room, he wants to get 95% of the listing price as the selling price, what should his listing price be per acre?","$5,750 ","$5,882 ","$4,250 ","$5,848 ",d,"Be careful here.  Since the net price is $5,000, the taking price (TP) minus the commission must equal the net price.  In other words, the net price is 90% of the taking price.  Since TP x 90% = Net, TP = Net / 90%. So the taking price is $5,556 ($5,000 / .9).   Apply the same logic to deriving the asking price: the taking price is 95% of the list price, therefore the list price = (taking price / 95%), or $5,848.  Now work backwards to prove your answer: (5,848 x 95% margin x .90 net of commission) = $5,000  "
FL-RELEP,20.50,"The Wildes have purchased a $740,000 home.  The land is worth 25%, and they insure the improvements @ 75% of their replacement value.  If the Wildes suffer damage estimated at $500,000, and they have an 80% co-insurance clause, what will their recovery be from the policy?",Zero,"$531,915 ","$500,000 ","$468,750 ",d,"Use the formula: (Percent of insurable property value carried / 80% replacement cost) x claim = recovery, where the insurable property value variable excludes the land value and is valued at replacement cost.  Here, the insurable portion of the property is ($740,000 - 25% land value), or $555,000.  The Wildes are carrying insurance to cover 75% of the replacement cost of the entire property.  Their recovery amount is therefore (75% / 80%) x $500,000, or $468,750"
FL-RELEP,20.51,"The Uptons carry a $140,000 property insurance policy which covers 75% of the replacement cost of their insurable property, valued at $190,000.  They have an 80% co-insurance requirement in the policy.  If the family incurs a $150,000 loss, what if any amount will the Uptons recover?","$159,999 ","$140,625 ","$140,000 ","$187,500 ",c,"Use the formula: (Percent of insurable property value carried / 80% replacement cost) x claim = recovery.  Thus, (75% / 80% x $150,000) = $140,625.  However, the face value of the policy is the maximum they can receive, which is $140,000"
FL-RELEP,S1,A farmer temporarily installs produce coolers in a leased farm stand in order to prevent spoilage.  The coolers would be considered which of the following?,Trade fixtures that are real property,Trade fixtures that are personal property,Temporary real property,Emblements,b,"Trade fixtures are items of a tenant's  personal property that the tenant has temporarily affixed to a landlord's real property in order to conduct business.   Trade fixtures may be detached and removed before or upon surrender of the leased premises.  Should the tenant fail to remove a trade fixture, it may become the property of the landlord through accession.  Thereafter, the fixture is considered real property"
FL-RELEP,S2,"Property can be converted from real to personal property and from personal property to real property by means of which processes, respectively?",Assemblage and plottage,Application and dissolution,Severance and affixing,Planting and harvesting,c,"Severance is the conversion of real property to personal property by detaching it from the real estate; affixing, or attachment, is the act of converting personal property to real property by attaching it to the real estate, such as by assembling a pile of bricks into a barbecue pit, or constructing a boat dock from wood planks"
FL-RELEP,S3,The highest form of ownership interest one can acquire in real estate is the,legal life estate,conventional life estate,defeasible fee simple estate,absolute fee simple estate,d,"The fee simple freehold estate is the highest form of ownership interest one can acquire in real estate.  It includes the complete bundle of rights, and the tenancy is unlimited, with certain exceptions. The fee simple absolute estate is a perpetual estate that is not conditioned by stipulated or restricted uses"
FL-RELEP,S4,The distinguishing feature of a defeasible fee simple estate is that,it can be passed on to heirs,it has no restrictions on use,the estate may revert to a grantor or heirs if the prescribed use changes,it is of unlimited duration,c,"The defeasible fee estate is perpetual, provided the usage conforms to stated conditions.  Essential characteristics are: the property must be used for a certain purpose or under certain conditions; and, if the use changes or if prohibited conditions are present, the estate reverts to the previous grantor of the estate"
FL-RELEP,S5,"Maria acquires a property from her uncle Alfonso.  When Maria dies, the estate will pass to Alfonso's other niece, Serena.  The type of estate that Maria has in the property is a",conventional life estate,legal life estate,fee simple defeasible estate,tenancy by the entireties,a,"A conventional life estate is a freehold estate that is limited in duration to the life of the owner or other named person.  Upon the death of the owner or other named individual, the estate passes to the original owner or another named party.  A legal life estate is created by law as opposed to a property owner's choice"
FL-RELEP,S6,One difference between a cooperative estate and a condominium estate is that,a condominium owner owns a unit of air space whereas the co-op owner owns a proprietary lease,a condominium sale adversely affects other unit owners,the coop owner owns stock and a freehold real estate interest whereas the condominium owner     simply owns a proprietary lease,the condominium owner owns the common elements and the airspace whereas the coop owner only owns the apartment,a,"The owner of a condominium has a fee-simple ownership interest in his/her unit and its air space. Whereas, a co-op owner has a leasehold, not fee-simple, interest with the property’s corporation. Since the corporation owns an undivided interest in the cooperative property, debts and financial obligations apply to the property as a whole, not to individual units as in a condominium"
FL-RELEP,S7,Who are the essential parties involved in an estate in trust?,"Owner, trustor and lawyer","Owner, trustor and trustee","Trustee, title company, and beneficiary","Trustor, trustee and beneficiary",d,"In an estate in trust, a fee owner-- the grantor or trustor-- transfers legal title to a fiduciary-- the trustee-- who holds and manages the estate for the benefit of another party, the beneficiary"
FL-RELEP,S8,A condominium owner enjoys a,share in an association that owns one's apartment,tenancy in common interest in airspace and common areas of the property,fee simple ownership of the airspace in a unit and an undivided share of the entire property's common areas,fee simple ownership of a pro rata share of the entire property,c,"A condominium is a hybrid form of ownership of multi-unit residential or commercial properties.  It combines ownership of a fee simple interest in the airspace within a unit with ownership of an undivided share, as a tenant in common, of the entire property's common elements, such as lobbies, swimming pools, and hallways"
FL-RELEP,S9,"With various types of junior liens, the order of payment priority is generally established according to",the date of recordation,what form of tax is in question,the order of disbursement,whether the lien was subordinated,a,"Among junior liens, date of recording determines priority.  The rule is: the earlier the recording date of the lien, the higher its priority.  For example, if a judgment lien is recorded against a property on Friday, and a mortgage lien is recorded on the following Tuesday, the judgment lien has priority and must be satisfied in a foreclosure ahead of the mortgage lien"
FL-RELEP,S10,What is a lien-theory state in contrast to a title-theory state?,A state in which liens are given priority over other encumbrances,A state in which a mortgagor retains title to the property when a mortgage lien is created,A state in which the holder of a mortgage lien receives title to the mortgaged property until the debt is satisfied,A state in which liens must be recorded to be enforceable,b,"In lien-theory states,  laws give a lender on a mortgaged property equitable title rather than legal title.  The mortgagor in a lien theory state retains legal title"
FL-RELEP,S11,"A property owner has an easement appurtenant on her property. One day the property is sold to another party who is opposed to the easement.  Following the closing, this particular form of easement",terminates,transfers with the property,transfers with the owner to a new property,becomes a license on the property,b,"The term appurtenant means ""attaching to.""  An easement appurtenant attaches to the estate and transfers with it unless specifically stated otherwise in the transaction documents"
FL-RELEP,S12,What fundamental legal purpose is fulfilled by title records?,Keeping the county apprised of tax payments,Preventing identity theft,Giving constructive notice of one's rights and interests in the property,Assembling all relevant documents in a single place,c,"Recorded instruments may include deeds, mortgages, liens, easements, sale contracts, and marriage, probate and tax records.  The primary purpose of recording and maintaining records of these instruments is to provide constructive notice of the conditions of a property's title-- who owns it, who maintains claims against it"
FL-RELEP,S13,"What is ""chain of title?""",The list of all parties who have ever owned real estate,The bundle of rights linked to the recorded title to a parcel,A chronology of successive owners of record of a parcel of real estate,Involuntary conveyance of title by statutory rules of descent,c,Chain of title refers to the succession of owners of record dating back to the original grant of title from the state to a private party.  It is thus more than a mere list; it is a chronological list as reflected in title records
FL-RELEP,S14,Which of the following provides the strongest evidence of marketable title?,A general warranty deed,A title certificate,Title insurance,An attorney's opinion,c,"A title insurance policy indemnifies the policy holder against losses arising from defects in the title and is thus generally accepted as the best evidence of marketability after a Torrens certificate, which is not available in every jurisdiction. A signed deed is no evidence of marketability, only of an intent to convey title. An attorney's opinion and a title certificate, while forms of evidence of marketability, do not guarantee clear title or offer any protection against a defective title"
FL-RELEP,S15,"A store owner enters into a lease that charges rent per square foot, a common area fee, and a portion of the store owner's gross income from the property.  This kind of lease is a","triple charge, or triple net lease",proprietor's lease,percentage lease,retailer's gross lease,c,"A percentage lease allows the landlord to share in the income generated from the use of the property.  A tenant pays percentage rent, or an amount of rent equal to a percentage of the tenant's periodic gross sales"
FL-RELEP,S16,An owner leases a property to a business in exchange for rent.  The tenant is required to pay all operating expenses as well.  This is an example of a,proprietary lease,percentage lease,gross lease,net lease,d,"A net lease requires a tenant to pay for utilities, internal repairs, and a proportionate share of taxes, insurance, and operating expenses in addition to rent"
FL-RELEP,S17,A lease automatically terminates under which of the following circumstances?,The tenant fails to pay rent,The leased property is foreclosed,The tenant goes out of business,The landlord cancels the lease,b,"A foreclosure extinguishes all prior interests in a property, including a leasehold"
FL-RELEP,S18,A county or municipal authority usually grants a certificate of occupancy for new construction only after,all contractors’ work has been inspected,all work has been completed for at least sixty days,the construction conforms to building codes,the tax assessor has valued the improvement,c,"Building inspectors inspect a new development or improvement for code compliance.  If the work complies, the municipality or county issues a certificate of occupancy which officially clears the property for occupation and use"
FL-RELEP,S19,A property owner is precluded by deed restriction from developing a thirty foot boat dock.  The limitation prompts the owner to sell to another party.  The new owner,is free to build the dock since the next door neighbor built a similar dock two weeks later,takes title subject to the same restriction,can build the dock with special permission from the zoning board,"may build, since the restriction is extinguished by the sale",b,"Deed restrictions attach to the title of the property.  Therefore, the restriction passes to the new buyer"
FL-RELEP,S20,"Emily sells Rycole a property containing a deed condition.  The condition stipulates that the forested portion of the property must never be razed for development.  Three months later, Rycole proceeds to harvest the trees and turn the area into an executive golf course.  What recourse, if any, does Emily have under the deed condition?",She has the right to re-possess the property because the grantee has violated the condition,The condition has ceased to apply because she allowed the violation to continue for a certain period of time,She can claim the proceeds from the harvested trees,She can force Rycole to sell the property to a new owner who agrees to comply with the condition,a,"A deed condition may restrict certain uses of a property, much like a deed restriction.  However, violation of a deed condition gives the grantor the right to re-take possession of the property and file suit for legal title"
FL-RELEP,S21,What is the essential purpose of legal descriptions of real property?,"To create a consistent, unchanging standard for uniquely locating a property",To enable courts and attorneys to calculate property size accurately,To comply with common law for real property,To eliminate cumbersome metes and bounds descriptions,a,A legal description of real property is one which accurately locates and identifies the boundaries of the subject parcel to a degree acceptable by courts of law in the state where the property is located.  The general criterion for a legal description is that it alone provides sufficient data for a surveyor to locate the parcel.  A legal description identifies the property as unique and distinct from all other properties
FL-RELEP,S22,Which of the following characterizes metes and bounds descriptions?,They use meridians and base lines,"They identify an enclosed area, beginning and ending at the same point",They use lot and block numbers,They incorporate elevation into the descriptions,b,"The metes and bounds description always identifies an enclosed area by starting at an origination point, called point of beginning, or POB, and returning to the POB at the end of the description"
FL-RELEP,S23,"A buyer agrees to all terms of a seller's offer except the length of time for a contingency to procure financing.  The buyer extends the financing period in the offer by one week, signs the form, and mails it back to the seller.  At this point, the seller's offer",is void,becomes an executory contract,becomes a counteroffer,"has been accepted, since the modification was a contingency",a,"By changing any of the terms of an offer, the offeree creates a counteroffer, and the original offer is void.  At this point, the offeree becomes the offeror, and the new offeree gains the right of acceptance.  If accepted, the counteroffer becomes a valid contract provided all other requirements are met"
FL-RELEP,S24,Real estate contracts that are not personal service contracts,may be assigned,are not assignable,must be in writing,are exempt from the statute of frauds,a,"A real estate contract that is not a personal contract for services can be assigned to another party unless the terms of the agreement specifically prohibit assignment.  Listing agreements, for example, are not assignable, since they are personal service agreements between agent and principal.  Sales contracts, however, are assignable, because they involve the purchase of real property rather than a personal service"
FL-RELEP,S25,Which of the following contracts must be in writing to be enforceable?,A parol contract,A six-month lease,A two-year lease,An executory contract,c,"A contract may be in writing or it may be an oral, or parol, contract.  Certain oral contracts are valid and enforceable, others are not enforceable, even if valid.  For example, most states require listing agreements, sales contracts, and leases exceeding one year to be in writing to be enforceable"
FL-RELEP,S26,"Agent Bob, who works for Broker Bill, obtains an owner listing to lease a building.  Bill's other agent, Sue, locates a tenant for Bob's listing.  Broker Bill in this instance is",an implied agent,a dual agent,a single agent,a subagent,b,"Dual agency occurs whenever a single broker represents both principal parties to a transaction.  Here, since Bob and Sue work for Bill,  Bill is the dual agent"
FL-RELEP,S27,A transaction broker should disclose his or her agency relationship to prospective buyers and sellers,upon first substantive communication,upon completion of the listing agreement,immediately following completion of any offer,Immediately prior to closing,a,"The agent must provide written notice to all parties or their agents as soon as substantive communication occurs, which can include initial face-to-face contact"
FL-RELEP,S28,A transaction facilitator in a residential transaction represents,the seller,the buyer,both seller and buyer,neither seller nor buyer,d,"In recent years, the brokerage industry has striven to clear up the question of who works for whom, and who owes fiduciary duties to whom.  One solution allows a broker to represent no one in a transaction.  That is, the broker acts as a transaction broker, or facilitator, and has no allegiance to buyer or seller"
FL-RELEP,S29,"A principal instructs an agent to inform minority buyers that the property for lease was just leased an hour ago and is no longer available.  The agent refuses to comply.  In this case,","the agent should exercise caution until the listing expires, then decline to renew it","the principal has proposed an illegal act, which should not be obeyed",the agent is liable for breaching the listing terms,the agent may sue the principal for discrimination and misrepresentation,b,"An agent must comply with the client's directions and instructions, provided they are legal.  If the directive is illegal, the agent must also immediately withdraw"
FL-RELEP,S30,The amount of a real estate broker's commission is established by,agreement among competing brokers,negotiation with clients,the local Board of Realtors®,state real estate license law,b,The amount of a broker's commission is whatever amount the client and broker have agreed to
FL-RELEP,S31,"A client revokes an exclusive right-to-sell listing two months prior to expiration.  The reason stated: the client is too busy to meet with the agent.  In this case,",the client is criminally liable for negligence,the client may be liable for a commission and marketing expenses,"the agent can sue the client for specific performance, even if no customer had been located",the agent must accept the revocation without the possibility of damage recovery,b,"With an exclusive right-to-sell listing, if the property sells during the term of the revoked listing, the client is liable for the commission.  If the property does not sell, the client is liable for the broker's actual costs"
FL-RELEP,S32,A protection period clause in an exclusive listing provides that,the owner is protected from all liabilities arising from the agent's actions performed within the agent's scope of duties,the agent has a claim to a commission if the owner sells or leases to a party within a certain time following the listing's expiration,agents are entitled to extend a listing agreement's term if a transaction is imminent,an owner is not liable for a commission if a prospective customer delays in completing an acceptable offer,b,"Many listings include a protection clause stating that, for a certain period after expiration, the owner is liable for the commission if the property sells to a party that the broker procured, unless the seller has since listed the property with another broker"
FL-RELEP,S33,Real estate advertising must conform to regulatory standards and requirements.  One requirement is,a broker may only place blind ads in social media outlets,a broker must have all advertising approved by the local real estate board,the advertising must not be deceptive,sales agents may only advertise in their own name,c,"Advertising may not be misleading or deceptive in promoting the brokerage or listed properties.  Blind ads are also prohibited without exception.  Sales agents, moreover, must identify their employer"
FL-RELEP,S34,The three principal brokerage firms in a market agree to pay sales agents 15% more than any other competitor currently in practice.  This is an example of,collusion,price fixing,allocation of markets,steering,a,Collusion is the illegal practice of two or more businesses joining forces or making joint decisions which have the effect of putting another business at a competitive disadvantage
FL-RELEP,S35,Two leading agencies jointly agree to raise commissions charged to residential sellers to 7.5% of the sales price.  Which of the following is true?,This is a perfectly legitimate business practice,The brokers have illegally fixed prices,The brokers have allocated markets,The brokers have engaged in legal collusion,b,"Price fixing is the practice of two or more brokers agreeing to charge certain commission rates or fees for their services, regardless of market conditions or competitors"
FL-RELEP,S36,"A sale contract contains an open-ended financing contingency:  if the buyer cannot obtain financing within a reasonable time, the deal is off.  Six months later, the buyer still cannot secure financing.  Which of the following is true?","The seller may cancel the contract, since it can be ruled invalid","The buyer can continue indefinitely to seek financing, and the seller's property must remain off the market, since “reasonable” is not defined",The escrow agent is entitled to the buyer's deposit,The seller can force a lender to commit to a loan under fair financing laws,a,"A contingency that is too broad, vague, or excessive in duration may invalidate the entire contract on the grounds of insufficiency of mutual agreement.  To avoid problems, the statement of a contingency should be explicit and clear, have an expiration date, and expressly require diligence in the effort to fulfill the requirement"
FL-RELEP,S37,"In the event of a buyer's default, a provision for liquidated damages in a sale contract enables a seller to",sue the buyer for specific performance,force the buyer to quitclaim equitable title,sue the buyer for the broker's marketing expenses,claim the deposit as compensated damages for the buyer's failure to perform,d,"If a buyer fails to perform under the terms of a sale contract, the breach entitles the seller to legal recourse for damages.  The usual remedy is forfeiture of the buyer's deposit as liquidated damages, provided the deposit is not grossly in excess of the seller's actual damages"
FL-RELEP,S38,Which of the following is true of an option-to-buy agreement?,"The potential buyer, the optionee, is obligated to buy the property once the option agreement is completed","The optionor must perform if the optionee takes the option, but the optionee is under no obligation to do so",The contract can be executed at no cost to the optionee,It is a bilateral agreement,b,"An option-to-buy places the optionee under no obligation to purchase the property.  However, the seller must perform under the terms of the contract if the buyer exercises the option.  An option is thus a unilateral agreement.  Exercise of  the option creates a bilateral sale contract where both parties are bound to perform"
FL-RELEP,S39,"If a manufacturer that is the major employer in a small city moves its operations to another city, it is reasonable to expect","a fall in housing demand, but no other changes in the real estate market",a decline in demand for all types of real estate in the real estate market,"an immediate fall in the demand for industrial real estate, but no other changes in the real estate market","an immediate decline in the prices for industrial and office real estate, but no impact on the residential market",b,"Businesses that support the departing company will lay off or fire new employees, causing some to leave town in search of work. Some of these businesses may also have to cease operations. Hence the demand for residential real estate, as well as for commercial and industrial, will decline, and new construction will probably also halt until some other factor increases demand again"
FL-RELEP,S40,"If a commercial real estate market is undersupplied, it is likely that",rental prices in that market will fall,rental prices in that market will rise,rental prices will remain stable until equilibrium is reached,construction will increase to the point of equilibrium,b,"An undersupply of commercial properties in relation to demand will most likely increase prices, as renters have fewer choices and less bargaining power"
FL-RELEP,S41,The amount of available property that becomes occupied over a period of time is called,vacancy,absorption,equilibrium,occupation,b,"Absorption is the amount of available property that becomes occupied over a period of time, usually measured in square feet"
FL-RELEP,S42,"The roof of a property cost $20,000.  The economic life of the roof is 20 years.  Assuming the straight-line method of depreciation, what is the depreciated value of the roof after 3 years?","$20,000 ","$17,000 ","$14,000 ","$3,000 ",b,"First derive the annual depreciation, which is the cost divided by the economic life.  Then multiply annual depreciation times the number of years to identify total depreciation.  Remember to subtract depreciation from the original cost if the question asks for the ending value.  Thus, ($20,000 ÷ 20 years x 3 years) = $3,000 total depreciation.  The ending value is $20,000 – 3,000, or $17,000"
FL-RELEP,S43,The income capitalization approach to appraising value is most applicable for which of the following property types?,Single family homes,Apartment buildings,Undeveloped land,Churches,b,"The income capitalization approach, or income approach, is used for income properties and sometimes for other properties in a rental market where the appraiser can find rental data.  The approach is based on the principle of anticipation: the expected future income stream of a property underlies what an investor will pay for the property"
FL-RELEP,S44,"In the income capitalization approach, an appraiser",estimates gross income and multiplies times the gross income multiplier,"estimates effective income, subtracts tax, and applies a capitalization rate",estimates net income and applies a capitalization rate to it,estimates potential income and applies a capitalization rate to it,c,The steps are: estimate potential gross income; estimate effective gross income (potential minus vacancy and credit losses); estimate net operating income (effective minus total operating expenses); select a capitalization rate; and apply the capitalization rate.  Use the formula: income ÷ cap rate = value
FL-RELEP,S45,Net operating income is equal to,potential income minus expenses minus debt service,effective gross income minus potential income,potential gross income minus vacancy and credit loss minus expenses,effective gross income minus vacancy and credit loss,c,"Net operating income, or NOI, is always income after vacancy, credit loss and expenses.  It does not, however, include debt service"
FL-RELEP,S46,"If net income on a property is $40,000 and the cap rate is 10%, the value of the property using the income capitalization method is","$100,000.00 ","$400,000.00 ","$1,000,000.00 ","$4,000,000.00 ",b,"Value = Income ÷ Cap rate.  Thus, V= $40,000 ÷ .10 =  $400,000"
FL-RELEP,S47,The key feature of an adjustable mortgage loan is that,the interest rate may vary,the monthly payment increases over the life of the loan,the principal balance does not amortize,the loan term can be shortened or lengthened,a,Adjustable rate mortgages (ARMs) allow the lender to change the interest rate at specified intervals and by a specified amount.  Federal regulations place limits on incremental interest rate increases and on the total amount by which the rate may be increased over the loan term
FL-RELEP,S48,Why is a wraparound mortgage loan potentially interesting to a home seller as an investment?,It is a senior loan that can be easily subordinated for additional debt,A wraparound lender can profit when the interest rate of the wraparound exceeds that of the underlying mortgage,The underlying loan is retired early,The second mortgage borrower may make payments directly to the first mortgage lender,b,"In a wraparound loan arrangement, the seller receives a junior mortgage from the buyer, and uses the buyer's payments to make the payments on the original first mortgage.  This potentially enables the seller to profit from any difference between a lower interest rate on the senior loan and a higher rate on the wraparound loan"
FL-RELEP,S49,A builder is required to secure a loan with mortgages on three properties.  This is an example of,a participation mortgage loan,a blanket mortgage loan,a permanent mortgage loan,a bridge loan,b,"A blanket mortgage is secured by more than one property, such as multiple parcels of real estate in a development"
FL-RELEP,S50,Which of the following is true of a loan with negative amortization?,The interest rate on the loan increases as the principal balance decreases,Payments are not sufficient to retire the loan,"The loan balance is diminishing, or going negative",Additional interest is being added to the monthly payment,b,Negative amortization causes the loan balance to increase over the term.  This occurs if the borrower's periodic payment is insufficient to cover the interest owed for the period.  The lender adds the amount of unpaid interest to the borrower's loan balance
